model,task,method,feature,noise_percentage,mean,std,n,sem,ci_half,ci_low,ci_high
tabnet,binary,outliers,PSH Flag Cnt,10.0,0.874103720921792,0.015663127165505115,20,0.0035023817082293035,0.0073305691630435954,0.8667731517587484,0.8814342900848356
tabnet,binary,outliers,PSH Flag Cnt,20.0,0.8794138308339778,0.0065020243329225215,20,0.0014538968399772482,0.003043041058700608,0.8763707897752773,0.8824568718926784
tabnet,binary,outliers,PSH Flag Cnt,35.0,0.8780726819862534,0.0063738152889935935,20,0.0014252284262217141,0.0029830373791085454,0.8750896446071449,0.881055719365362
tabnet,binary,outliers,PSH Flag Cnt,50.0,0.8760926046320627,0.006150067712718552,20,0.001375196947186533,0.002878320290010286,0.8732142843420524,0.8789709249220731
tabnet,binary,outliers,PSH Flag Cnt,75.0,0.867046545000205,0.018799358132200666,20,0.004203664271696416,0.008798370437317383,0.8582481745628876,0.8758449154375223
tabnet,binary,outliers,Protocol,5.0,0.8748174733543201,0.010433323745161996,20,0.0023329621125444916,0.0048829458195788445,0.8699345275347413,0.879700419173899
tabnet,binary,outliers,Protocol,10.0,0.8781478904146093,0.011384846702083676,20,0.0025457291139273394,0.005328272271457471,0.8728196181431518,0.8834761626860668
tabnet,binary,outliers,Protocol,20.0,0.8806847616574869,0.005552061314947033,20,0.0012414786515468435,0.0025984446807219342,0.878086316976765,0.8832832063382088
tabnet,binary,outliers,Protocol,35.0,0.8778822188169244,0.005263548488014779,20,0.0011769652222067281,0.002463416521280702,0.8754188022956437,0.8803456353382051
tabnet,binary,outliers,Protocol,50.0,0.8778109797659965,0.006831123697667156,20,0.0015274856950693483,0.003197064302544741,0.8746139154634518,0.8810080440685413
tabnet,binary,outliers,Protocol,75.0,0.876934922167172,0.005864719772738402,20,0.0013113912080830183,0.002744773343257329,0.8741901488239147,0.8796796955104292
tabnet,binary,outliers,Timestamp,5.0,0.8777271662499923,0.010994753460046252,20,0.0024585016132514436,0.005145703014336905,0.8725814632356553,0.8828728692643292
tabnet,binary,outliers,Timestamp,10.0,0.8796446938488774,0.00883277727060503,20,0.00197506904071879,0.004133867011341571,0.8755108268375359,0.883778560860219
tabnet,binary,outliers,Timestamp,20.0,0.8730317692126445,0.014777067903643998,20,0.003304252834067829,0.006915880663550792,0.8661158885490937,0.8799476498761952
tabnet,binary,outliers,Timestamp,35.0,0.8793585391055799,0.00664638254380841,20,0.0014861763172423577,0.0031106027810802084,0.8762479363244997,0.8824691418866601
tabnet,binary,outliers,Timestamp,50.0,0.8752743875460107,0.01075373514831008,20,0.002404608280365012,0.005032902972233368,0.8702414845737774,0.8803072905182441
tabnet,binary,outliers,Timestamp,75.0,0.8785131619903339,0.009744554552768724,20,0.002178948639044593,0.00456059191484058,0.8739525700754933,0.8830737539051745
tabnet,multiclass,duplicated,Timestamp,5.0,0.8260109793764464,0.013143738352295991,20,0.0029390292434204913,0.006151458903088541,0.8198595204733579,0.832162438279535
tabnet,multiclass,duplicated,Timestamp,10.0,0.8319676861073824,0.015756927942291894,20,0.0035233561995530556,0.007374469277913186,0.8245932168294692,0.8393421553852956
tabnet,multiclass,duplicated,Timestamp,20.0,0.8276537223916438,0.013094412261168278,20,0.0029279995941378996,0.006128373581828389,0.8215253488098154,0.8337820959734722
tabnet,multiclass,duplicated,Timestamp,35.0,0.8241675698970953,0.019183281306960932,20,0.0042895121033865655,0.008978052014063662,0.8151895178830316,0.8331456219111589
tabnet,multiclass,duplicated,Timestamp,50.0,0.8305973216106647,0.0100692194913573,20,0.0022515459263040775,0.004712539783359471,0.8258847818273052,0.8353098613940242
